국문역명,영문역명,전산역명,전산약어,XROIS역코드,KROIS역코드,역키로정,매표단말코드,주소,노선,위도,경도,폐역여부
율동,Yuldong,율동,율동,3900193,023745,023611,0632,경상북도 경주시 두대길 28-10,중앙선,35.81372153274405,129.1713224721583,예
율촌,Yulchon,율촌,율촌,3900273,041710,041570,0383,전라남도 여수시 율촌면 조화리 888-11,전라선,34.87583506227139,127.57560787618219,아니오
을지로4,Euljiro 4(sa)-ga,을지로4,을지로,3900786,910477,910477,,서울특별시 중구 을지로 지하 178,서울 지하철 2호선,37.5666360374475,126.997852831884,아니오
을지입구,Euljiro 1(il)-ga,을지입구,을지입,3900784,910463,910463,,서울특별시 중구 을지로 지하 42,서울 지하철 2호선,37.5660509048826,126.982372776548,아니오
음성,Eumseong,음성,음성,3900288,050596,050596,0072,충청북도 음성군 음성읍 한불로 60,충북선,36.92596009188563,127.70551103362223,아니오
응봉,Eungbong,응봉,응봉,3900386,130089,130089,0835,서울특별시 성동구 고산자로 123,경원선,37.54998370395667,127.0345125250445,아니오
의성,Uiseong,의성,의성,3900177,022844,022710,0101,경상북도 의성군 의성읍 문소3길 89-8,중앙선,36.35338008176371,128.6932357669771,아니오
의왕,Uiwang,의왕,의왕,3900044,010339,010339,0302,경기도 의왕시 철도박물관로 66,",경부선,남부화물기지",37.31957394991901,126.94790313440234,아니오
의정부,Uijeongbu,의정부,의정부,3900402,130312,130312,0264,경기도 의정부시 평화로 525,",경원선,서울교외",37.73766600449123,127.04605509786148,아니오
이대,Idae,이대,이대,3900780,910428,910428,,서울특별시 마포구 신촌로 지하 180,서울 지하철 2호선,37.556798038756,126.945758661141,아니오
이매,Imae,이매,이매,3900485,230181,230248,,경기도 성남시 분당구 성남대로 지하 738,분당선,37.3956847931015,127.128248334876,아니오
이문,Imun,이문,이문,3900446,160023,160023,0730,서울특별시 동대문구 한천로 472,망우선,37.6037459018607,127.068582323995,아니오
이문차,Imun Depot,이문차,이문차,3900860,1J0020,1J0020,,서울특별시 동대문구 한천로 472,이문기지선,37.6037459018607,127.068582323995,아니오
이양,Iyang,이양,이양,3900722,882544,882427,0055,전라남도 화순군 이양면 이양로 134,경전선,34.89080607317926,126.99003383406966,아니오
이원,Iwon,이원,이원,3900076,011916,011908,0300,충청북도 옥천군 이원면 이원역길 51,경부선,36.24408060037153,127.61927632022154,아니오
이천,Icheon,이천,이천,3900966,250383,250375,,경기도 이천시 이섭대천로 1063,경강선,37.264273959758185,127.44216985299045,아니오
이촌,Ichon,이촌,이촌,3900382,130019,130019,0832,서울특별시 용산구 서빙고로 지하 83,경원선,37.522419675277284,126.97356022136672,아니오
이하,Iha,이하,이하,3900170,022469,022335,0334,경상북도 안동시 와룡면 서주길 237-1,중앙선,36.6120576382799,128.739990779429,예
익산,Iksan,익산,익산,3900211,030879,030879,0030,전북특별자치도 익산시 익산대로 153,",호남선,호남고속선,전라선,장항",35.94117390816197,126.94593298000746,아니오
익산기관,,익산기관,익산기,3900874,A30879,A30879,,전북특별자치도 익산시 익산대로 153,,35.9413753448675,126.946604952741,아니오
익산남연결,Iksan South Connecting Line Junction,익산남연결,익산남,3901029,H20915,H20915,,전북특별자치도 익산시 평화동 320-1,호남고속선,35.925742684642,126.941200259111,아니오
익산북연결,Iksan North Connecting Line Junction,익산북연결,익산북,3901027,H20875,H20875,,전북특별자치도 익산시 신용동 1287,호남고속선,35.97017134058996,126.94598805099872,아니오
익산분기,Iksan Junction,익산분기,익산분,3901028,H20914,H20914,,,호남고속선,,,아니오
익산열분,,익산열분,익산열,3900013,000032,000032,,,,,,아니오
익산차량사업소,Iksan Depot,익산차량사업소,익산차량,3900977,X00008,X00008,,전북특별자치도 익산시 익산대로 153,,35.93913635557132,126.94430525076334,아니오
인덕원,Indeogwon (Metropolitan Line 4),인덕원,인덕원,3900467,220055,220055,,경기도 안양시 동안구 흥안대로 지하 529,과천선,37.401508664834,126.976688771512,아니오
인주,Inju,인주,인주,3901146,460553,460553,0541,충청남도 아산시 인주면 해암리 340-2,서해선,36.83841098205689,126.8813701088852,아니오
인천,Incheon,인천,인천,3900317,060296,060270,0819,인천광역시 중구 제물량로 269,경인선,37.476158699258,126.616692426228,아니오
인천공항T1,ICN AIRP'T T1,인천공항,인천국,3900927,C10580,C10580,0921,인천광역시 중구 공항로 271,",공항철도,용유기지",37.4476113081884,126.452346487164,아니오
인천공항T2,ICN AIRP'T T2,인천공항T2,공항T2,3901063,C30058,C30058,0923,인천광역시 중구 공항로 272 (운서동 2868),",공항철도,용유기지",37.468756990557345,126.43355191185715,아니오
인천논현,Incheon Nonhyeon,인천논현,인천논,3900991,100059,100059,,인천광역시 남동구 청능대로 567,수인선,37.4006707462636,126.722563795981,아니오
인천차분,,인천차분,인천차,3900877,A60296,A60270,,,,,,아니오
인하대,Inha Univ.,인하대,인하대,3901047,100155,100155,,인천광역시 미추홀구 독배로 313 (용현동 294-3),수인선,37.44839480157421,126.64972021227551,아니오
일광,Ilgwang,일광,일광,3900632,750359,750325,0227,부산광역시 기장군 일광면 일광로 111-10,동해선,35.2674209073344,129.233090922746,아니오
일로,Illo,일로,일로,3900239,032422,032399,0040,전라남도 무안군 삼향읍 국사로 5-11,",호남선,대불",34.84898137076844,126.47750840828003,아니오
일산,Ilsan,일산,일산,3900367,110249,110251,0395,경기도 고양시 일산서구 경의로 672,경의선,37.682096798587814,126.76982569502275,아니오
일산차량사업소,Ilsan Depot,일산차량사업소,일산차,3900957,A10249,A10249,,,,,,아니오
일신,Ilsin,일신,일신,3900135,020760,020685,0204,경기도 양평군 지평면 일신리 1815-27,중앙선,37.4454239712343,127.688684802604,아니오
일영,Ilyeong,일영,일영,3900442,150167,150167,0422,경기도 양주시 장흥면 일영로647번길 25,서울교외선,37.700734042130215,126.9290324518036,아니오
일원,Ilwon,일원,일원,3900825,930334,930334,,서울특별시 강남구 일원로 지하 121,서울 지하철 3호선,37.4840726865077,127.084451469283,아니오
임곡,Imgok,임곡,임곡,3900226,031747,031747,0359,광주광역시 광산구 고봉로 775,호남선,35.21731948882533,126.74675235559613,아니오
임기,Imgi,임기,임기,3900558,600476,600476,0165,경상북도 봉화군 소천면 숲터길 58,영동선,36.903865698611824,128.99924944669215,아니오
임성리,Imseong-ri,임성리,임성리,3900240,032489,032452,0362,전라남도 목포시 임성로62번길 18,",호남선,목포보성",34.820442964224235,126.43509319521006,아니오
임실,Imsil,임실,임실,3900253,040536,040530,0046,전북특별자치도 임실군 임실읍 춘향로 2932,전라선,35.63309008473589,127.29030263263229,아니오
임원,Imwon,임원,임원,3901158,752850,752850,0601,강원특별자치도 삼척시 원덕읍 임원리 산 186-9,동해선,37.24053697959629,129.3263864559396,아니오
임진강,Imjingang,임진강,임진강,3900376,110520,110523,0402,경기도 파주시 문산읍 임진각로 115,경의선,37.888599395667,126.746922570773,아니오
임포,Impo,임포,임포,3900189,023542,023408,0338,경상북도 영천시 북안면 임포역길 31,중앙선,35.92195596272339,129.01072442278678,예
임피,Impi,임피,임피,3900352,320078,081477,0429,전북특별자치도 군산시 임피면 서원석곡로 37,군산화물선,35.95379629180335,126.86402675711007,예
입교,Ipbyo,입교,입교,3900723,882594,882650,0493,전라남도 화순군 청풍면 차풍로 681,경전선,34.9334661299259,126.985048777646,예
입석리,Ipseok-ro,입석리,입석리,3900600,650131,650131,0194,충청북도 제천시 송학면 선돌로 144,태백선,37.196689951166796,128.29759402329924,아니오
자미원,Jamiwon,자미원,자미원,3900610,650655,650625,0197,강원특별자치도 정선군 남면 자미원길 431-36,태백선,37.23629732127947,128.73376730020158,아니오
잠실,Jamsil,잠실,잠실,3900755,910119,910119,,서울특별시 송파구 올림픽로 지하 265,서울 지하철 2호선,37.5133190705876,127.100312708848,아니오
잠실나루,Jamsillaru,잠실나루,잠실나,3900754,910109,910109,,서울특별시 송파구 오금로 20,서울 지하철 2호선,37.5206870238731,127.103811254079,아니오
잠원,Jamwon,잠원,잠원,3900815,930222,930222,,서울특별시 서초구 잠원로4길 지하 46,서울 지하철 3호선,37.5127992155139,127.011219997286,아니오
장곡,,장곡,장곡,3901177,480048,480048,,,,,,아니오
장동,Jangdong,장동,장동,3901172,470718,470085,0568,전라남도 장흥군 장동면 곰치로 23,목포보성선,34.75337744266428,126.99545932225453,아니오
장락,Jangnak,장락,장락,3900598,650050,650050,0446,충청북도 제천시 내토로 928,태백선,37.158064188501996,128.23176622868849,예
장사,Jangsa,장사,장사,3901066,8B0595,751741,0521,경상북도 영덕군 남정면 장사리 404-1,동해선,36.28336206880432,129.36906827547108,아니오
장생포,Jangsaengpo,장생포,장생포,3900658,770055,770036,0691,울산광역시 남구 신여천로 2,장생포선,35.506577,129.355860,아니오
장성,Jangseong,장성,장성,3900224,031638,031638,0035,전라남도 장성군 장성읍 역전로 87,호남선,35.29988825546457,126.7796604431964,아니오
장성화물,Jangseonghwamul,장성화물,장성화,3900537,370036,370036,,전라남도 장성군 서삼면 물류로 335,장성화물선,35.3185168125278,126.756745848004,아니오
장유,Jangyu,장유,장유,3900899,570090,570096,,경상남도 김해시 내덕동 24-1,부산신항선,35.2102463296673,128.822245903683,아니오
장항,Janghang,장항,장항,3900346,081318,081270,0504,충청남도 서천군 마서면 장항역길 55,",장항선,장항화물",36.03994353582313,126.71535474725358,아니오
장항차량사업소,Janghang Depot,장항차량사업소,장항차,3900948,A81431,A81431,,,,,,아니오
장항화물,Janghanghwamul,장항화물,장항화,3900354,081431,090042,,충청남도 서천군 장항읍 장항로161번길 27,장항화물선,36.01363152785699,126.69490550946696,예
장흥,Jangheung,장흥,장흥,3900443,150191,150191,0423,경기도 양주시 장흥면 권율로 17-16,서울교외선,37.71876490887889,126.94157950259834,아니오
재송,Jaesong,재송,재송,3900626,750136,750130,0454,부산광역시 해운대구 해운대로 100,동해선,35.188109,129.120065,아니오
적량,Jeongnyang,적량,적량,3900545,510104,510116,0711,전라남도 여수시 여수산단로 950,여천선,34.857403,127.716403,아니오
전곡,Jeongok,전곡,전곡,3900416,130652,130652,0414,경기도 연천군 전곡읍 전곡역로 75,경원선,38.024686130559466,127.07161485248614,아니오
전남장흥,JeonnamJangheung,전남장흥,전남장흥,3901171,470584,470209,0567,전라남도 장흥군 장흥읍 평화우산길 74,목포보성선,34.668962409915736,126.91084979637246,아니오
전동,Jeondong,전동,전동,3900064,011231,011226,0304,세종특별자치시 전동면 운주산로 367,경부선,36.65386378446269,127.26537345932313,아니오
전의,Jeonui,전의,전의,3900063,011154,011149,0006,세종특별자치시 전의면 만세길 10,경부선,36.67843504736641,127.2024497212571,아니오
전주,Jeonju,전주,전주,3900248,040257,040257,0045,전북특별자치도 전주시 덕진구 동부대로 680,전라선,35.84996899537562,127.16242741365639,아니오
점촌,Jeomchon,점촌,점촌,3900513,300600,300600,0158,경상북도 문경시 신흥로 170,",경북선,문경",36.59599415814543,128.20420171008203,아니오
정동진,Jeongdongjin,정동진,정동진,3900585,601774,601765,0262,강원특별자치도 강릉시 강동면 정동역길 17,영동선,37.69185077295043,129.0324834052036,아니오
정발산,Jeongbalsan,정발산,정발산,3900501,240162,240162,0884,경기도 고양시 일산동구 중앙로 지하 1270,일산선,37.6596586112402,126.773465732747,아니오
정선,Jeongseon,정선,정선,3900590,610226,610226,0200,강원특별자치도 정선군 정선읍 녹송8길 55,정선선,37.387601394525134,128.67275938647404,아니오
정왕,Jeongwang,정왕,정왕,3900463,210246,210246,,경기도 시흥시 마유로418번길 15,안산선,37.3517736844231,126.743009549677,아니오
정읍,Jeongeup,정읍,정읍,3900218,031314,031314,0033,전북특별자치도 정읍시 서부산업도로 305,",호남고속선,호남",35.57553170345453,126.84185456963485,아니오
정자,Jeongja,정자,정자,3900488,230280,230289,,경기도 성남시 분당구 성남대로 지하 333,분당선,37.366183898135,127.108063172008,아니오
제기동,Jegi-dong,제기동,제기동,3900744,900068,900068,,서울특별시 동대문구 왕산로 지하 93,서울 지하철 1호선,37.5782014647476,127.034690378286,아니오
제물포,Jemulpo,제물포,제물포,3900314,060251,060225,0816,인천광역시 미추홀구 경인로 129,경인선,37.4668165839761,126.65763462030765,아니오
제진,Jejin,제진,제진,3900936,730000,730000,,강원특별자치도 고성군 현내면 사천리 223,동해북부선,38.5670996009517,128.389713345701,아니오
제천,Jecheon,제천,제천,3900153,021549,021446,0093,충청북도 제천시 의림대로 1,",중앙선,태백선,제천조차장",37.12714719649159,128.2060451631789,아니오
제천열분,,제천열분,제천열,3900016,000042,000042,,,,,,아니오
제천조차장,Jecheon Marshalling Yard,제천조차장,제천조,3900152,021526,021423,0298,충청북도 제천시 북부로13길 142,",중앙선,제천조차장",37.1278181478416,128.176023939131,아니오
제천조차장차량사업소,Jecheon Marshalling Yard Depot,제천조차장차량사업소,제천조차량,3900976,X00007,X00007,,,,,,아니오
제천차량사업소,Jecheon Depot,제천차량사업소,제천차,3900950,A21549,A21549,,,,,,아니오
제철,POSCO,제철,제철,3900661,790068,790068,0728,경상북도 포항시 남구 동촌동 5-23,괴동선,36.00262904028407,129.38283099884464,예
조동,Jodong,조동,조동,3900609,650611,650581,0721,강원특별자치도 정선군 신동읍 매화동길 81-17,태백선,37.2277707929444,128.697956247181,아니오
조성,Joseong,조성,조성,3900715,882141,882024,0088,전라남도 보성군 조성면 조성4길 14,경전선,34.80710489382007,127.24970770410013,아니오
조치원,Jochiwon,조치원,조치원,3900066,011298,011293,0007,세종특별자치시 조치원읍 으뜸길 215,",경부선,충북",36.601521761975604,127.29579503191734,아니오
종각,Jonggak,종각,종각,3900738,900021,900021,,서울특별시 종로구 종로 지하 55,서울 지하철 1호선,37.5702144192216,126.983239984492,아니오
종로5가,Jongno 5(o)-ga,종로5가,종로5,3900740,900038,900038,,서울특별시 종로구 종로 지하 200,서울 지하철 1호선,37.570981964948636,127.00153098754383,아니오
종합운동장,Seoul Sports Complex,종합운동장,종합운,3900757,910143,910143,,서울특별시 송파구 올림픽로 지하 23,서울 지하철 2호선,37.5109691272365,127.07335577987,아니오
좌천,Jwacheon,좌천,좌천,3900633,750412,750386,0126,부산광역시 기장군 장안읍 좌천리 239-4,동해선,35.31184702021216,129.24529567631782,아니오
주교,Jugyo,주교,주교,3900339,080889,080885,0288,충청남도 보령시 주교면 울계큰길 353,장항선,36.3884603697357,126.569709817642,예
주덕,Judeok,주덕,주덕,3900290,050719,050719,0138,충청북도 충주시 주덕읍 신양로 138,충북선,36.97309600816734,127.80255414666799,아니오
주례,Jurye,주례,주례,3900676,840019,840019,0475,부산광역시 사상구 주례동 333-3,가야선,35.1514465083725,129.003863987241,아니오
주산,Jusan,주산,주산,3900344,081149,081149,0290,충청남도 보령시 주산면 금암리 산15-2,장항선,36.1996997084627,126.635464860353,예
주생,Jusaeng,주생,주생,3900260,040940,040853,0375,전북특별자치도 남원시 주생면 요천로 779-9,전라선,35.37656169490725,127.31687123722799,아니오
주안,Juan,주안,주안,3900312,060231,060205,0815,인천광역시 미추홀구 주안로 95-19,경인선,37.4650859120704,126.67987114303695,아니오
주엽,Juyeop,주엽,주엽,3900502,240178,240178,0885,경기도 고양시 일산서구 중앙로 지하 1432,일산선,37.6704311234546,126.761045771793,아니오
주평,Jupyeong,주평,주평,3900526,310071,310071,0701,경상북도 문경시 양달마길 29,문경선,36.6431753493436,128.16955956886008,아니오
주포,Jupo,주포,주포,3900337,080870,080804,0287,충청남도 보령시 주포면 주포역길 97,장항선,36.41112635109927,126.57136865472788,아니오
죽동,Jukdong,죽동,죽동,3900644,750972,750946,0460,경상북도 경주시 외동읍 죽동리 250-1,동해선,35.7443802208991,129.314480423555,예
죽령,Jungnyeong,죽령,죽령,3900159,021914,021796,0177,충청북도 단양군 대강면 용부원2길 31,중앙선,36.91879907084172,128.3860518687544,예
죽림온천,Jungnimoncheon,죽림온천,죽림온,3900251,040409,040400,0268,전북특별자치도 완주군 상관면 죽림리 427-6,전라선,35.733837387137456,127.2285339714086,아니오
죽변,Jukbyeon,죽변,죽변,3901155,752618,752618,0604,경상북도 울진군 죽변면 봉평리,동해선,37.049294021,129.404245794,아니오
죽전,Jukjeon,죽전,죽전,3900491,230327,230336,,경기도 용인시 수지구 포은대로 530,",분당선,분당기지",37.32440217064462,127.10749490162374,아니오
중동,Jung-dong,중동,중동,3900305,060138,060112,0808,경기도 부천시 중동로 73,경인선,37.4866413882866,126.764353767659,아니오
중랑,Jungnang,중랑,중랑,3900115,020032,020032,0737,서울특별시 중랑구 중랑역로3길 28,중앙선,37.5949463622538,127.07614645786131,아니오
중리,Jung-ri,중리,중리,3900687,880408,880487,0234,경상남도 창원시 마산회원구 내서읍 함마대로 2803-3,경전선,35.24894572432585,128.52065729663988,아니오
중앙,Jungang,중앙,중앙,3900458,210148,210148,0855,경기도 안산시 단원구 중앙대로 918,안산선,37.3160117414509,126.838496262732,아니오
증평,Jungpyeong,증평,증평,3900285,050366,050366,0071,충청북도 증평군 증평읍 역전로 92,충북선,36.77810937131257,127.58428301030287,아니오
지천,Jicheon,지천,지천,3900094,013141,013133,,경상북도 칠곡군 지천면 용산로 168,경부선,35.897622278596586,128.49995295691227,아니오
지축,Jichuk,지축,지축,3900494,240000,240000,0878,경기도 고양시 덕양구 삼송로 300,일산선,37.6508567749334,126.905825822799,아니오
지축기지,Jichuk Depot,지축기지,지축기,3900504,290007,1C0014,,경기도 고양시 덕양구 삼송로 300,지축기지선,37.6508567749334,126.905825822799,아니오
지탄,Jitan,지탄,지탄,3900077,011972,011964,0308,충청북도 옥천군 이원면 지탄1길 28,경부선,36.241708765435085,127.67578813337867,아니오
지평,Jipyeong,지평,지평,3900133,020677,020621,0170,경기도 양평군 지평면 지평역길 32,중앙선,37.4767407745831,127.629417248582,아니오
지하서울,Seoul-Station,지하서울,지하서,3900736,900000,900000,,서울특별시 중구 통일로 1,서울 지하철 1호선,37.5560591213031,126.972116386277,아니오
지행,Jihaeng,지행,지행,3900409,130482,130491,0693,경기도 동두천시 평화로 2285,경원선,37.89234272947568,127.05580332345707,아니오
직산,Jiksan,직산,직산,3900059,010902,010898,0279,충청남도 천안시 서북구 직산읍 천안대로 1471-33,경부선,36.87077101787092,127.14388679314426,아니오
직지사,Jikjisa,직지사,직지사,3900084,012470,012462,0226,경상북도 김천시 대항면 덕전길 308-65,경부선,36.12432824027835,128.04041474698093,아니오
진남,Jinnam,진남,진남,3900527,310128,310128,0702,경상북도 문경시 마성면 진남1길 155,",문경선,가은",36.6543884365323,128.128350467644,아니오
진례,Jillye,진례,진례,3900901,880179,880180,0511,경상남도 김해시 진례면 담안리 684,",경전선,부산신항",35.26663286490378,128.7628297590369,아니오
진부,Jinbu,진부,진부,3901060,N10787,N10805,0519,강원특별자치도 평창군 진부면 송정리 1370-3,원주강릉선,37.642507760420834,128.57475123260136,아니오
진상,Jinsang,진상,진상,3900707,881538,881435,0066,전라남도 광양시 진상면 섬거리 349-4,경전선,35.01507004058713,127.71970664944244,아니오
진성,Jinseong,진성,진성,3900695,880825,880901,,경상남도 진주시 진성면 진성로259번길 5-1,경전선,35.161162361442,128.227023699061,예
진영,Jinseong,진영,진영,3900683,880177,880141,0056,경상남도 김해시 진영읍 김해대로 809,경전선,35.29933709309127,128.773938084321,아니오
진위,Jinui,진위,진위,3900053,010605,010605,,경기도 평택시 진위면 경기대로 1855,경부선,37.109937197155,127.06236725498,아니오
진접,Jinjeop,진접,진접,3901120,290142,290142,,경기도 남양주시 오남읍 양지리 723-4,수도권 전철 4호선,37.719908344989875,127.20324839727046,아니오
진주,Jinju,진주,진주,3900699,881014,880914,0063,경상남도 진주시 개양로116번길 33 (가좌동 68-10),경전선,35.15023318735775,128.11841993124978,아니오
진주수목원,Jinju-sumogwon,진주수목원,진주수,3900693,880748,880824,0278,경상남도 진주시 일반성면 개암리 226-1,경전선,35.1675694209775,128.292705140376,예
진해,Jinhae,진해,진해,3900666,810195,810195,0140,경상남도 창원시 진해구 충장로 71,진해선,35.153575594484714,128.66134283493122,아니오
창교,Changgyo,창교,창교,3900147,021326,021223,,강원특별자치도 원주시 신림면 치악로 189,중앙선,37.23890645412832,128.0664651502548,예
창내신호장,Changnae,창내신호장,창내신,3901032,P10080,P10080,,경기도 평택시 오성면 창내리 136-152,",평택선,숙성기지",36.99375807945414,127.00402442413777,아니오
창동,Changdong,창동,창동,3900396,130218,130217,0843,서울특별시 도봉구 마들로11길 77,경원선,37.65333851854698,127.04762913399499,아니오
창동기지,Changdong Depot,창동기지,창동기,3900879,B10030,B10030,,서울특별시 노원구 노원로 573 (상계동 820),창동기지선,37.6581737073378,127.055336628282,아니오
창원,Changwon,창원,창원,3900685,880310,880385,0057,경상남도 창원시 의창구 의창대로 67,",경전선,진해",35.25810134903054,128.6070092736944,아니오
창원중앙,Changwonjungang,창원중앙,창원중,3900902,880281,880282,0512,경상남도 창원시 의창구 상남로 381,경전선,35.243112100679724,128.7010887782793,아니오
채운,Chaeun,채운,채운,3900205,030575,030575,0633,충청남도 논산시 채운면 계백로404번길 65,",호남선,강경",36.1634926305566,127.049266090277,아니오
천마산,Cheonmasan,천마산,천마산,3901010,140228,140228,0751,경기도 남양주시 화도읍 묵현로25번길 37,경춘선,37.65923629043517,127.28504063387216,아니오
천안,Cheonan,천안,천안,3900061,010971,010966,0005,충청남도 천안시 동남구 대흥로 239,",경부선,장항선,천안직결",36.809818941971294,127.14677322619384,아니오
천안아산,Cheonan-Asan,천안아산,천안아,3900884,H10960,H10768,0502,충청남도 아산시 배방읍 희망로 100,경부고속선,36.7945266665849,127.1044504268,아니오
천안열분,,천안열분,천안열,3900010,000022,000022,,,,,,아니오
천안차량사업소,Cheonan Depot,천안차량사업소,천안차,3900946,A10971,A10971,,충청남도 천안시 동남구 대흥로 239,,36.8117126872942,127.147686088212,아니오
천원,Cheonwon,천원,천원,3900219,031374,031374,0354,전북특별자치도 정읍시 입암면 접지중앙길 212,호남선,35.524913626679094,126.81868530267086,아니오
철암,Cheoram,철암,철암,3900565,600870,600870,0109,강원특별자치도 태백시 동태백로 389,영동선,37.113106643282144,129.0362764546738,아니오
청계,,청계,청계,3901184,480301,480301,,,,,,아니오
청도,Cheongdo,청도,청도,3900102,013629,013618,0016,경상북도 청도군 청도읍 청화로 214,경부선,35.6397093682081,128.746378565194,아니오
청라,Cheongra,청라,청라,3901018,C10372,C10372,,인천광역시 서구 에코로 163,공항철도,37.55640411385084,126.62464230636313,아니오
청량기관,,청량기관,청량기,3900872,A30126,A30126,,서울특별시 동대문구 서울시립대로 99-5,,37.5800315807156,127.050490090434,아니오
청량리,Cheongnyangni,청량리,청량리,3900388,130126,130127,0090,서울특별시 동대문구 왕산로 214,경원선,37.580666841380165,127.04818565262917,아니오
청량리차량사업소,Cheongnyangni Depot,청량리차량사업소,청량차량,3900972,X00003,X00003,,서울특별시 동대문구 왕산로 214,,37.5777697996434,127.045351456891,아니오
청량신호B,Cheongnyang Signal Box B,청량신호B,청량B,3901085,N11165,N11165,,강원특별자치도 강릉시 운산동 900-1,",원주강릉선,강릉삼각",37.7313999585072,128.931679524987,아니오
청량신호C,Cheongnyang Signal Box C,청량신호C,청량C,3901086,601864,601864,,강원특별자치도 강릉시 강동면 상시동리 315-1,",영동선,강릉삼각",37.7378438373596,128.946226511198,아니오
청량신호소,Cheongnyang Signal Box A,청량신호소,청량신,3901071,N11171,N11171,,강원특별자치도 강릉시 청량동 226-10,",원주강릉선,영동",37.742493150908444,128.9212045794918,아니오
청령,Cheongnyeong,청령,청령,3900649,751211,751185,0462,경상북도 경주시 안강읍 청령리 산 79-2,동해남부선,35.9138544158379,129.232805070412,예
청령포,Cheongnyeongpo,청령포,청령포,3900603,650310,650310,0719,강원특별자치도 영월군 영월읍 팔괴로 8-50,태백선,37.170762652205475,128.44963162381654,아니오
청리,Cheong-ri,청리,청리,3900508,300271,300271,0155,경상북도 상주시 청리면 청리중앙로 135-4,경북선,36.3390286255464,128.1284844213796,아니오
청명,Cheongmyeong,청명,청명,3901003,230442,230442,,경기도 수원시 영통구 봉영로 지하 1670,분당선,37.2595060927294,127.078981853325,아니오
청산,Cheongsan,청산,청산,3900414,130597,130597,0412,경기도 연천군 청산면 청신로 72,경원선,37.981974396651516,127.06944479149298,아니오
청소,Cheongso,청소,청소,3900336,080827,080761,0253,충청남도 보령시 청소면 청소큰길 176,장항선,36.445840455426605,126.59102069174708,아니오
청주,Cheongju,청주,청주,3900281,050114,050114,0070,충청북도 청주시 흥덕구 청주역로 363,충북선,36.64716012863506,127.39170401217974,아니오
청주공항,Cheongju Int'l Airport,청주공항,청주공,3900283,050244,050244,0276,충청북도 청주시 청원구 내수읍 오창대로 980,충북선,36.72187234933452,127.48966735329674,아니오
청주오송,Cheongju-Osong,청주오송,청주오,3900885,H11245,H11054,,,경부고속선,,,아니오
청천,Cheongcheon,청천,청천,3900671,830140,830081,0472,경상북도 경산시 하양읍 대경로 120,대구선,35.87991003295721,128.76740779464404,아니오
청평,Cheongpyeong,청평,청평,3900429,140436,140399,0149,경기도 가평군 청평면 청평역로 97-33,경춘선,37.7355361573488,127.426649212867,아니오
초강,Chohang,초강,초강,3900217,031235,031235,0353,전북특별자치도 정읍시 정우면 정신로 576,호남선,35.64128629184051,126.8774018116084,아니오
초남,Chonam,초남,초남,3900546,520064,520060,0712,전전라남도 광양시 광양읍 초남길 1-37,",광양제철선,신광양항",34.9295531531346,127.60839842928081,아니오
초월,Chowol,초월,초월,3900963,250191,250183,,경기도 광주시 초월읍 경충대로 1066,경강선,37.3733547873035,127.299991819465,아니오
초지,Choji,초지,초지,3900460,210177,210177,0857,경기도 안산시 단원구 중앙대로 620,안산선,37.3206924957484,126.805905425042,아니오
총신대,Chongshin Univ. (Isu),총신대,총신대,3900853,940284,940284,,서울특별시 동작구 동작대로 지하 117,서울 지하철 4호선,37.486786531522434,126.98221413624353,아니오
추암,Chuam,추암,추암,3900595,630064,630064,0270,강원특별자치도 동해시 추암동 464-2,삼척선,37.4781626696816,129.15771354438,아니오
추전,Chujeon,추전,추전,3900614,650918,650888,0449,강원특별자치도 태백시 싸리밭길 47-63,태백선,37.199810319209746,128.94923590026696,아니오
추풍령,Chupungnyeong,추풍령,추풍령,3900082,012355,012347,0133,충청북도 영동군 추풍령면 추풍령로 444,경부선,36.21290757761256,127.99652930392655,아니오
춘양,Chunyang,춘양,춘양,3900556,600379,600379,0106,경상북도 봉화군 춘양면 운곡길 22-2,영동선,36.93716230093264,128.92023660826825,아니오
춘장대,Chunjangdae,춘장대,춘장대,3900450,200146,200146,0271,충청남도 서천군 서면 서인로471번길 1,서천화력선,36.15387032674161,126.51868035406692,아니오
춘천,Chuncheon,춘천,춘천,3900437,140873,140807,0153,강원특별자치도 춘천시 공지로 591 (근화동 190),경춘선,37.88451623016496,127.7167168148594,아니오
춘포,Chunpo,춘포,춘포,3900244,040076,040076,0365,전북특별자치도 익산시 춘포면 춘포1길 17-1,전라선,35.903827025444,127.005137316368,예
충정로,Chungjeongno,충정로,충정로,3900782,910445,910445,,서울특별시 서대문구 서소문로 지하 17,서울 지하철 2호선,37.5598385769632,126.964474002754,아니오
충주,Chungju,충주,충주,3900292,050827,050827,0073,충청북도 충주시 충원대로 539,",충북선,중부내륙",36.975204111855135,127.90827761831702,아니오
치악,Chiak,치악,치악,3900146,021273,021170,0328,강원특별자치도 원주시 판부면 치악로 730,중앙선,37.26924950880067,128.02260647369397,예
탄부,Tanbu,탄부,탄부,3900605,650368,650368,0720,강원특별자치도 영월군 영월읍 영월로 2417,태백선,37.18362502192968,128.50925459373477,아니오
탄현,Tanhyeon,탄현,탄현,3900368,110265,110268,0396,경기도 고양시 일산서구 경의로 856,경의선,37.6939228949683,126.761038838093,아니오
